; historical from hector_ceds
<<<<<<< HEAD
; commit da9f7d7c7d5175d
; date Wed Mar 26 13:52:33 2025
; UNITS:, Tg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, NA, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, W/m2, Gg, Gg S, W/m2, Pg C/yr, Pg C/yr, Gg, Gg, Gg, Pg C/yr, Pg C/yr
1746,2.10092053760572,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,19.0197831178096,348.407097956003,0,0,0,0,0,0,0,0,0,0,0,0,0.0547514182619845,6.62136351454313,60.8521161679026,3.87514752555918,15.4564316419606,0,0,1170.15162725349,0.18574567415812,0,0.00241058646619818,0.0077232726,0,0,0.0811758673989868,0
1747,2.10092053760572,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,19.0197831178096,348.407097956003,0,0,0,0,0,0,0,0,0,0,0,0,0.0547514182619845,6.62136351454313,60.8521161679026,3.87514752555918,15.4564316419606,0,0,1170.15162725349,0.18574567415812,0,0.00241058646619818,0.0077232726,0,0,0.0811758673989868,0
1748,2.10092053760572,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,19.0197831178096,348.407097956003,0,0,0,0,0,0,0,0,0,0,0,0,0.0547514182619845,6.62136351454313,60.8521161679026,3.87514752555918,15.4564316419606,0,0,1170.15162725349,0.18574567415812,0,0.00241058646619818,0.0077232726,0,0,0.0811758673989868,0
1749,2.10092053760572,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,19.0197831178096,348.407097956003,0,0,0,0,0,0,0,0,0,0,0,0,0.0547514182619845,6.62136351454313,60.8521161679026,3.87514752555918,15.4564316419606,0,0,1170.15162725349,0.18574567415812,0,0.00241058646619818,0.0077232726,0,0,0.0811758673989868,0
1750,2.10092053760572,0,0.024856862,0.010071225,0,0,0,0,0,105.08773,0,4275.7449,19.0197831178096,348.407097956003,0,0,0,0,0,0,0,0,0,0,0,0,0.0547514182619845,6.62136351454313,60.8521161679026,3.87514752555918,15.4564316419606,0,0,1170.15162725349,0.18574567415812,0,0.00241058646619818,0.0077232726,0,0,0.0811758673989868,0
1751,2.07614823224421,0,0.024856862,0.010071225,0,0,0,0,0,105.1072,0,4276.7685,18.9151088699315,343.805526539173,0,0,0,0,0,0,0,0,0,0,0,0,0.0557857964728974,6.55270648638332,59.9213565529718,3.83163370860729,15.1976590720164,-2.29457254754928e-4,0,1152.98556228021,0.185756746051751,0,0.00241085118224711,0.0077232726,0,0,0.0826692695573487,0
1752,2.06760690982262,0,0.024856862,0.010071225,0,0,0,0,0,105.12502,0,4277.7049,18.8897118118868,341.687652878989,0,0,0,0,0,0,0,0,0,0,0,0,0.0568397164293428,6.5109387140478,59.4681786602508,3.83222859162647,15.0435980197973,-4.58914509509855e-4,0,1146.42594443964,0.185760471582431,0,0.00241203247867731,0.0077232726,0,0,0.0841901460141451,0
1753,2.07531787084977,0,0.024856862,0.010071225,0,0,0,0,0,105.10373,0,4276.586,19.1213772311719,343.553485714012,0,0,0,0,0,0,0,0,0,0,0,0,0.0579135473191227,6.57178703980693,59.8654693991906,3.81564624190545,15.1918456866378,-6.88371764264782e-4,0,1152.44743639406,0.18576171690695,0,0.00241229719472624,0.0077232726,0,0,0.0857390022173361,0
1754,2.10278992913228,0,0.024856862,0.010071225,0,0,0,0,0,105.07356,0,4274.9998,19.5090610650158,349.693156884456,0,0,0,0,0,0,0,0,0,0,0,0,0.0590076653048329,6.70443199150351,61.112025285628,3.84517976052376,15.5682544040303,-9.1782901901971e-4,0,1177.32672781706,0.185762135640938,0,0.00241347849115643,0.0077232726,0,0,0.0873163529136683,0
1755,2.10268594802658,0,0.024856862,0.010071225,0,0,0,0,0,105.09182,0,4275.9598,19.5004549333117,348.021681810514,0,0,0,0,0,0,0,0,0,0,0,0,0.0601224536556315,6.63212627590771,60.6699698507997,3.88449758987726,15.3678439913091,-0.00114728627377464,0,1167.21640705276,0.161490510042689,0,0.00241465978758662,0.0077232726,0,0,0.0889227223197461,0
1756,2.07247140054109,0,0.024856862,0.010071225,0,0,0,0,0,105.08556,0,4275.6306,19.4625365998159,343.197049223717,0,0,0,0,0,0,0,0,0,0,0,0,0.0612583028814987,6.60973873002058,59.7947986386389,3.77798920308974,15.2055775992927,-0.00137674352852957,0,1154.0986308814,-0.064139903755506,0,0.00257624265073812,0.0077232726,0,0,0.0905586442962495,0
1757,2.15155160709703,0,0.024856862,0.010071225,0,0,0,0,0,105.09137,0,4275.9361,20.0235406641442,355.815184891685,0,0,0,0,0,0,0,0,0,0,0,0,0.0624156108700321,6.73359543346914,62.1146013787641,3.99627469284071,15.7147976150899,-0.00160620078328449,0,1197.46399333239,0.0654814896339626,0,0.00257742394716832,0.0077232726,0,0,0.0922246625253572,0
1758,2.12431151591985,0,0.024856862,0.010071225,0,0,0,0,0,105.09662,0,4276.2118,19.9340053291859,351.712480107281,0,0,0,0,0,0,0,0,0,0,0,0,0.0635947830258265,6.6802765365649,61.2884688026456,3.94944347302209,15.5247686919049,-0.00183565803803942,0,1185.07508721694,0.143706674085902,0,0.00257860524359852,0.0077232726,0,0,0.0939213306914344,0
1759,2.12103989767253,0,0.024856862,0.010071225,0,0,0,0,0,105.08372,0,4275.5338,20.1414662138841,351.379967889712,0,0,0,0,0,0,0,0,0,0,0,0,0.0647962324124869,6.72967175525804,61.3020747323313,3.8803897398423,15.5843499552714,-0.00206511529279435,0,1180.52380694864,0.171560263737479,0,0.00257978654002871,0.0077232726,0,0,0.0956492126650438,0
1760,2.13164882007599,0,0.024856862,0.010071225,0,0,0,0,0,105.04022,0,4273.2473,20.4167971445005,354.289948451651,0,0,0,0,0,0,0,0,0,0,0,0,0.066020379897325,6.8106584173763,61.9114855449163,3.86825305354025,15.829579012152,-0.00229457254754928,0,1193.23348389489,0.180988300871404,0,0.00258005125607763,0.0077232726,0,0,0.0974088826903421,0
1761,2.14164813826224,0,0.024856862,0.010071225,0,0,0,0,0,105.09143,0,4275.9395,20.4559901689881,354.57525408104,0,0,0,0,0,0,0,0,0,0,0,0,0.0672676542987884,6.76247555249683,61.8468399371024,3.94561246527298,15.7025943159545,-0.0025240298023042,0,1197.98598383118,0.184158544358859,0,0.00281955325593475,0.0077232726,0,0,0.0992009255759251,0
1762,2.10572837869144,0,0.024856862,0.010071225,0,0,0,0,0,105.08127,0,4275.4052,20.4516873819768,349.11637288409,0,0,0,0,0,0,8.3203315e-8,0,0,1.5142326e-6,0,0,0.0685384925366757,6.75295470995753,60.8925631858818,3.80342964702399,15.5368335825912,-0.00275348705705913,0,1177.19294453648,-0.719878886481706,0,0.00282074435666305,0.0077232726,0,0,0.101025936889182,0
1763,2.11109914474873,0,0.024856862,0.010071225,0,0,0,0,0,105.09332,0,4276.0386,20.545179336814,349.92541212738,0,0,0,0,0,0,6.6788058e-7,0,0,1.2367808e-5,0,0,0.0698333397851895,6.7472924317781,60.9954037272592,3.84396870309957,15.5378807278456,-0.00298294431181406,0,1183.01724503387,-0.439960121291351,0,0.00282193545739135,0.0077232726,0,0,0.102884523154226,0
1764,2.0757077918567,0,0.024856862,0.010071225,0,0,0,0,0,105.1104,0,4276.9364,20.2609172101632,341.910110860255,0,0,0,0,0,0,1.2683334e-6,0,0,2.4998684e-5,0,0,0.0711526496288805,6.57695907586547,59.3095626461974,3.82681917987713,14.9700375678271,-0.00321240156656899,0,1150.60951467053,-0.0390473245778304,0,0.00282312655811965,0.0077232726,0,0,0.10477730205347,0
1765,2.12784740776626,0,0.024856862,0.010071225,0,0,0,0,0,105.07293,0,4274.9668,20.9191549980775,352.797610140289,0,0,0,0,0,0,1.3852706e-6,0,0,3.0313258e-5,0,0,0.0724968842215383,6.78949909249907,61.5035233966042,3.87596718549124,15.6914817419729,-0.00344185882132391,0,1191.96494581088,0.109581666097217,0,0.00282431765884795,0.0077232726,0,0,0.106704902632899,0
1766,2.11473942112336,0,0.024856862,0.010071225,0,0,0,0,0,105.07758,0,4275.2111,20.8535919006327,349.239880910623,0,0,0,0,0,0,1.4212948e-6,0,0,3.4371719e-5,0,0,0.0738665144480836,6.71231084785785,60.7357047956948,3.8826675206475,15.3705328200935,-0.00367131607607884,0,1181.92345381298,-0.178487526704193,0,0.00314264557149383,0.0077232726,0,0,0.108667965511138,0
1767,2.11682886906708,0,0.024856862,0.010071225,0,0,0,0,0,105.08566,0,4275.6359,20.9991794556607,349.474721017389,0,0,0,0,0,0,1.4573362e-6,0,0,3.8432158e-5,0,0,0.0752620200895189,6.72030164297114,60.7708093625747,3.87828720456104,15.4124854407937,-0.00390077333083377,0,1183.11380645305,-0.230039677074036,0,0.00314383667222213,0.0077232726,0,0,0.110667143092345,0
1768,2.18758905156837,0,0.024856862,0.010071225,0,0,0,0,0,105.04673,0,4273.5893,21.6594521135173,362.511722852974,0,0,0,0,0,0,1.4932143e-6,0,0,4.247379e-5,0,0,0.0766838899909959,6.89744309903466,63.248476463629,4.03681277422461,16.0758706998915,-0.0041302305855887,0,1230.42543952847,0.0295441238874522,0,0.00314502777295043,0.0077232726,0,0,0.112703099783039,0
1769,2.14217904283476,0,0.024856862,0.010071225,0,0,0,0,0,105.0767,0,4275.165,21.49633535034,354.882805426135,0,0,0,0,0,0,1.5293427e-6,0,0,4.6544254e-5,0,0,0.0781326222330573,6.8305944860485,61.835909197371,3.91242314663813,15.7474527701435,-0.00435968784034362,0,1206.74450356135,0.132534615874976,0,0.00314621887367873,0.0077232726,0,0,0.114776512212903,0
1770,2.14399902543938,0,0.024856862,0.010071225,0,0,0,0,0,105.04544,0,4273.5216,21.6343975722445,355.217396175793,0,0,0,0,0,0,1.5651961e-6,0,0,5.0583038e-5,0,0,0.0796087243061151,6.82761720367794,61.8544106525103,3.92492342456734,15.7552934539139,-0.00458914509509855,0,1207.62503077081,0.0363623484609721,0,0.00314740997440703,0.0077232726,0,0,0.116888069459659,0
1771,2.10559454831441,0,0.024856862,0.010071225,0,0,0,0,0,105.07227,0,4274.9318,21.4289211013294,347.71275626903,0,0,0,0,0,0,1.6013494e-6,0,0,5.4656378e-5,0,0,0.0811127132882233,6.73923288066117,60.3188944608584,3.84098752499499,15.3347479950883,-0.00481860234985348,0,1184.33342468053,0.0888930362775059,0,0.00348224650133593,0.0077232726,0,0,0.119038473278072,0
1772,2.09187327432056,0,0.024856862,0.010071225,0,0,0,0,0,105.08887,0,4275.8046,21.3946157153924,344.463613481826,0,0,0,0,0,0,1.6374741e-6,0,0,5.8726423e-5,0,0,0.0826451160262108,6.71163023379617,59.6259083109713,3.81076406483787,15.1272274530958,-0.00504805960460841,0,1171.94843746492,0.151100521690917,0,0.00348344776948449,0.0077232726,0,0,0.121228438333177,0
1773,2.09766181214252,0,0.024856862,0.010071225,0,0,0,0,0,105.06952,0,4274.7874,21.595231393181,345.626279205254,0,0,0,0,0,0,1.6733555e-6,0,0,6.276843e-5,0,0,0.0842064693202357,6.77128856706881,59.8238169927526,3.7935151475039,15.2179800802273,-0.00527751685936334,0,1174.82135213489,0.174022556957829,0,0.00348464903763306,0.0077232726,0,0,0.123458692437784,0
1774,2.15991795606058,0,0.024856862,0.010071225,0,0,0,0,0,105.0265,0,4272.5262,22.2597077294568,357.952479588492,0,0,0,0,0,0,1.709014e-6,0,0,6.6784746e-5,0,0,0.0857973201118259,7.01287382343312,62.226918115056,3.88986852487711,15.8891838913826,-0.00550697411411826,0,1220.59971221942,0.181814435676583,0,0.00348585030578162,0.0077232726,0,0,0.125729976794364,0
1775,2.1541245577156,0,0.024856862,0.010071225,0,0,0,0,0,105.05246,0,4273.8905,22.200963290559798,354.89547191842,0,0,0,0,0,0,1.7452255e-6,0,0,7.0864778e-5,0,0,0.0874182256754725,6.93320503784583,61.4606987298454,3.91585492186324,15.6029999910019,-0.00573643136887319,0,1204.94623951218,0.184436007695887,0,0.00348705157393018,0.0077232726,0,0,0.128043046241378,0
1776,2.11731779736536,0,0.024856862,0.010071225,0,0,0,0,0,105.03944,0,4273.2061,22.1419421252091,348.740420468934,0,0,0,0,0,0,1.7810977e-6,0,0,7.490574e-5,0,0,0.0890697538138434,6.92340895004888,60.3072837497588,3.77523046643623,15.3841278708669,-0.00596588862362812,0,1190.13052802939,0.185316815581564,0,0.00384021970848436,0.0077232726,0,0,0.130398669504142,0
1777,2.17552941384534,0,0.024856862,0.010071225,0,0,0,0,0,105.05273,0,4273.9048,22.5687100598088,357.386546117811,0,0,0,0,0,0,1.8172253e-6,0,0,7.8976112e-5,0,0,0.0907524830566836,7.01630062370375,61.825921126005,3.93571709891149,15.6877792273085,-0.00619534587838305,0,1217.80031726392,0.185612685670437,0,0.00384142097663293,0.0077232726,0,0,0.132797629450303,0
1778,2.20339616920364,0,0.024856862,0.010071225,0,0,0,0,0,105.04465,0,4273.48,22.8560809295712,362.595958175883,0,0,0,0,0,0,1.8531337e-6,0,0,8.3021224e-5,0,0,0.0924670028634748,7.0933222627399,62.7222188407591,4.01880187910062,15.9140496647251,-0.00642480313313797,0,1237.67637721336,0.18571207513321,0,0.00384262224478149,0.0077232726,0,0,0.135240723350016,0
1779,2.16512072105496,0,0.024856862,0.010071225,0,0,0,0,0,105.03691,0,4273.0734,22.8206356943707,355.766099228196,0,0,0,0,0,0,1.889034e-6,0,0,8.7065424e-5,0,0,0.0942139138299221,7.07588009929256,61.445852436394,3.86335928273232,15.64232334675,-0.0066542603878929,0,1209.70032838274,0.18574546502203,0,0.00384382351293005,0.0077232726,0,0,0.137728763140914,0
1780,2.19217351704047,0,0.024856862,0.010071225,0,0,0,0,0,104.98817,0,4270.511,23.2461666537855,361.445653582373,0,0,0,0,0,0,1.9244033e-6,0,0,9.1048394e-5,0,0,0.095993827898343,7.22492652995551,62.5699582078793,3.86888228632713,16.029002443399,-0.00688371764264783,0,1231.25698316044,0.185756681470787,0,0.00394284501677316,0.0077232726,0,0,0.140262575697942,0
1781,2.19250492110582,0,0.024856862,0.010071225,0,0,0,0,0,105.04236,0,4273.3596,23.249655483904,359.913904115664,0,0,0,0,0,0,1.961081e-6,0,0,9.5182182e-5,0,0,0.0978073685720302,7.15996576961211,62.1492386805026,3.91844898422673,15.8179742262425,-0.00711317489740276,0,1233.54936837899,0.185760450572144,0,0.00438688009389559,0.0077232726,0,0,0.142843003108162,0
1782,2.16365198191535,0,0.024856862,0.010071225,0,0,0,0,0,105.03125,0,4272.7759,23.3417581189144,355.869496879314,0,0,0,0,0,0,1.9969148e-6,0,0,9.9218691e-5,0,0,0.0996551711336651,7.17250436348625,61.446249625209,3.79154734690479,15.7240622789083,-0.00734263215215768,0,1217.21110857456,0.185761713038878,0,0.00439070582672165,0.0077232726,0,0,0.145470902950613,0
1783,2.15392024535786,0,0.024856862,0.010071225,0,0,0,0,0,105.0436,0,4273.4248,23.3799167872665,354.108960012434,0,0,0,0,0,0,2.0330816e-6,0,0,1.0329359e-4,0,0,0.101537882867857,7.14780801273778,61.0668402141702,3.78643178667351,15.6187212955843,-0.00757208940691261,0,1215.05693072076,-1.60711130912752,0,0.00439544686331141,0.0077232726,0,0,0.148147148581319,0
1784,2.14394994342427,0,0.024856862,0.010071225,0,0,0,0,0,105.05531,0,4274.0405,23.2940423024021,350.391073600285,0,0,0,0,0,0,2.0692567e-6,0,0,1.0736946e-4,0,0,0.103456163287885,7.03143033203273,60.1819886545056,3.83303693092411,15.2400676877797,-0.00780154666166754,0,1197.46364206707,-3.48754964258802,0,0.00439399057082494,0.0077232726,0,0,0.150872629423538,0
1785,2.16921354514305,0,0.024856862,0.010071225,0,0,0,0,0,105.02817,0,4272.6136,23.8021055372587,356.6254514698,0,0,0,0,0,0,2.1048124e-6,0,0,1.113739e-4,0,0,0.105410684366729,7.18712440672388,61.4688028274768,3.81931096247232,15.7446910176209,-0.00803100391642247,0,1223.03041558462,-1.32272119659233,0,0.0044033050271312,0.0077232726,0,0,0.153648251263357,0
1786,2.16194631353468,0,0.024856862,0.010071225,0,0,0,0,0,105.02684000000001,0,4272.5442,23.8319949982207,354.015645208856,0,0,0,0,0,0,2.14077e-6,0,0,1.1542471e-4,0,0,0.107402130772457,7.13874276286072,60.8935767640989,3.82397428651526,15.4790962852096,-0.00826046117117739,0,1220.38557236061,-0.487257523800518,0,0.00497987750066173,0.0077232726,0,0,0.156474936550715,0
1787,2.18853143032894,0,0.024856862,0.010071225,0,0,0,0,0,105.03415,0,4272.9283,24.1765281796721,358.602268104699,0,0,0,0,0,0,2.1768803e-6,0,0,1.1949308e-4,0,0,0.109431200108069,7.20153032053579,61.7368473874452,3.88275013777843,15.7225291069915,-0.00848991842593232,0,1237.49630642654,-0.096137761480135,0,0.00498373419095893,0.0077232726,0,0,0.159353624705974,0
1788,2.25868984407478,0,0.024856862,0.010071225,0,0,0,0,0,104.9922,0,4270.7227,24.8559289242603,371.159814552093,0,0,0,0,0,0,2.2120831e-6,0,0,1.2345689e-4,0,0,0.111498603155862,7.37599438090724,64.1125062632887,4.03618610711895,16.3558523311348,-0.00871937568068725,0,1281.46684967065,0.0885310651741068,0,0.00498579467535796,0.0077232726,0,0,0.162285272432127,0
1789,2.21131799239473,0,0.024856862,0.010071225,0,0,0,0,0,105.0242,0,4272.405,24.7170728366009,363.243172615682,0,0,0,0,0,0,2.2486571e-6,0,0,1.2757871e-4,0,0,0.113605064126422,7.30727660694782,62.6250651010626,3.90874475489496,16.0133271121826,-0.00894883293544218,0,1256.3547290668,0.15298589260177,0,0.00498613548215593,0.0077232726,0,0,0.165270854032743,0
1790,2.22010612738737,0,0.024856862,0.010071225,0,0,0,0,0,104.99139,0,4270.6805,24.9422085737834,364.680183104596,0,0,0,0,0,0,2.2839743e-6,0,0,1.3155567e-4,0,0,0.115751320912309,7.32271830235229,62.8433873970004,3.93484667432849,16.0697992966894,-0.0091782901901971,0,1260.85418220365,0.174747138229616,0,0.00499262663077099,0.0077232726,0,0,0.168311361735774,0
1791,2.17621284142023,0,0.024856862,0.010071225,0,0,0,0,0,105.02128,0,4272.2515,24.7784321673312,356.446976041284,0,0,0,0,0,0,2.320551e-6,0,0,1.3567783e-4,0,0,0.117938125346546,7.1984096853813,61.2191212601458,3.84577235364053,15.6296929790772,-0.00940774744495203,0,1240.32810018492,0.182061991113412,0,0.00556175052030399,0.0077232726,0,0,0.171407806023305,0
1792,2.16601071710369,0,0.024856862,0.010071225,0,0,0,0,0,105.04466,0,4273.4807,24.8188929443199,354.04176770854,0,0,0,0,0,0,2.3570319e-6,0,0,1.3978892e-4,0,0,0.120166243465983,7.13963539701395,60.709053191142,3.84980290263447,15.4613525322485,-0.00963720469970696,0,1236.2544702654,0.184519353267332,0,0.00566368604846614,0.0077232726,0,0,0.174561215967385,0
1793,2.1575967189907,0,0.024856862,0.010071225,0,0,0,0,0,105.02605,0,4272.5025,25.031531409209,353.160304313566,0,0,0,0,0,0,2.3926083e-6,0,0,1.4379579e-4,0,0,0.122436455779639,7.15761845182748,60.5913321529157,3.79577106462023,15.4928210403467,-0.00986666195446188,0,1232.94977769949,0.185344816477048,0,0.00567987343043609,0.0077232726,0,0,0.177772639572022,0
1794,2.21854052466537,0,0.024856862,0.010071225,0,0,0,0,0,104.98417,0,4270.301,25.7675377775895,365.508791974108,0,0,0,0,0,0,2.4276195e-6,0,0,1.4773748e-4,0,0,0.124749557542115,7.3700541996658,63.0476658300658,3.89962112360108,16.1809466985008,-0.0100961192092168,0,1279.50393842998,0.18562210038834,0,0.00566865602998447,0.0077232726,0,0,0.18104314412148,0
1795,2.20754746380882,0,0.024856862,0.010071225,0,0,0,0,0,105.01093,0,4271.7076,25.7733428148813,361.977380002926,0,0,0,0,0,0,2.4642054e-6,0,0,1.5186068e-4,0,0,0.127106359032172,7.26370809271517,62.255215670024,3.91674448901195,15.8993019777741,-0.0103255764639717,0,1263.0123955284,0.185715242773011,0,0.00567603849003556,0.0077232726,0,0,0.184373816534978,0
1796,2.15854978313502,0,0.024856862,0.010071225,0,0,0,0,0,104.99978,0,4271.1214,25.7405840652996,354.259272798844,0,0,0,0,0,0,2.4998985e-6,0,0,1.55881e-4,0,0,0.129507685836571,7.21841573454833,60.8797236047725,3.74724430216905,15.6456730586342,-0.0105550337187267,0,1242.0406668159,0.0561389030725385,0,0.0059300341530267,0.0077232726,0,0,0.187765763727922,0
1797,2.21892797148914,0,0.024856862,0.010071225,0,0,0,0,0,105.01623,0,4271.986,26.2300622583658,363.322247284334,0,0,0,0,0,0,2.5362748e-6,0,0,1.5998003e-4,0,0,0.131954379139275,7.27186926517383,62.4898681301182,3.93861747079747,15.9562873473597,-0.0107844909734816,0,1277.70627528088,-0.0427948529802566,0,0.00622231244552656,0.0077232726,0,0,0.191220112979769,0
1798,2.23955052891785,0,0.024856862,0.010070485,0,0,0,0,0,105.0081,0,4271.559,26.5464401224328,367.417805953101,0,0,0,0,0,0,2.5720343e-6,0,0,1.6400799e-4,0,0,0.134447296016114,7.30560090000102,63.2191506408305,4.01335190117531,16.1446085890198,-0.0110139482282365,0,1299.68169254975,0.057545267787991,0,0.0064796367039053,0.0077232726,0,0,0.194738012308675,0
1799,2.21262073496938,0,0.024856862,0.010071964,0,0,0,0,0,104.99068,0,4270.6431,26.7064881693654,363.245679306572,0,0,0,0,0,0,2.6075323e-6,0,0,1.6800579e-4,0,0,0.136987309735025,7.3080617525631,62.520760301948,3.88056598307753,16.0552397271212,-0.0112434054829915,0,1287.4169481381,0.140354145461673,0,0.00682718746757314,0.0077232726,0,0,0.198320630853019,0
1800,2.22133672920204,0,0.024856862,0.010071225,0,0,0,0,0,104.95838,0,4268.9449,27.0563430777029,365.594066188369,0,0,0,0,0,0,2.6425936e-6,0,0,1.7195329e-4,0,0,0.139575310061947,7.37326248455261,63.0301253941782,3.86512604890116,16.2601152045563,-0.0114776766359763,0,1305.52540794727,0.170402886976369,0,0.00725508233705686,0.0077232726,0,0,0.201969159259964,0
1801,2.22503800497586,0,0.024856862,0.010071225,0,0,0,0,0,105.01099,0,4271.7107,27.1248871815083,364.666046929688,0,0,0,0,0,0,2.6800125e-6,0,0,1.7617249e-4,0,0,0.142212203572516,7.33111578084308,62.7000567786865,3.91961778969848,16.0826617097381,-0.011716461343221,0,1301.09968974503,0.180598096281997,0,0.00727251424341654,0.0077232726,0,0,0.205684810081148,0
1802,2.20915379256195,0,0.024856862,0.010071225,0,0,0,0,0,104.99468,0,4270.8532,27.3397843155475,362.704669981623,0,0,0,0,0,0,2.7155059e-6,0,0,1.8016977e-4,0,0,0.144898913969633,7.39028089950524,62.3668022230223,3.81267612979158,16.0964750193751,-0.0119552460504657,0,1312.00876377945,0.184027398245396,0,0.00935579795923637,0.0077232726,0,0,0.209468818175668,0
1803,2.18658983997166,0,0.024856862,0.010071225,0,0,0,0,0,105.0108,0,4271.7009,27.3204998542478,358.381724077432,0,0,0,0,0,0,2.7519421e-6,0,0,1.8427573e-4,0,0,0.147636382407034,7.34535779912742,61.4530123057227,3.77175444055028,15.8523890542798,-0.0121940307577103,0,1295.23405621622,0.185179556473926,0,0.00818148969710938,0.0077232726,0,0,0.213322441120472,0
1804,2.20454654014948,0,0.024856862,0.010071225,0,0,0,0,0,105.0121,0,4271.7691,27.4647499735324,359.276795697148,0,0,0,0,0,0,2.7879493e-6,0,0,1.8833223e-4,0,0,0.150425567818983,7.30885361256193,61.4202054417552,3.86900438358196,15.6987381136809,-0.012432815464955,0,1300.0559984154,0.185566583434488,0,0.00885254415059584,0.0077232726,0,0,0.2172469596283,0
1805,2.22251383804193,0,0.024856862,0.010071225,0,0,0,0,0,104.98963,0,4270.588,27.9507981978037,364.029332727825,0,0,0,0,0,0,2.8232141e-6,0,0,1.9230319e-4,0,0,0.153267447256181,7.45418917333989,62.3822606765785,3.84134959422649,16.1174286673178,-0.0126716001721997,0,1322.15494119913,0.185696592716987,0,0.00865421683649913,0.0077232726,0,0,0.22124367797332,0
1806,2.23063699623888,0,0.024856862,0.010071225,0,0,0,0,0,104.98239,0,4270.2074,28.1343724468013,364.058796773107,0,0,0,0,0,0,2.8589339e-6,0,0,1.9632654e-4,0,0,0.156163016228028,7.4598200462929,62.293086876787,3.87508480564572,15.9758089373186,-0.0129103848794443,0,1325.78010739509,0.185740258720453,0,0.00908372375212981,0.0077232726,0,0,0.225313924424588,0
1807,2.24793625672063,0,0.024856862,0.010071225,0,0,0,0,0,104.99423,0,4270.8298,28.4586560272205,366.933530184659,0,0,0,0,0,0,2.8952686e-6,0,0,2.0042079e-4,0,0,0.159113289051351,7.51974189731484,62.7809876763742,3.90347431074609,16.1418314590469,-0.013149169586689,0,1342.17989460638,0.185754929142678,0,0.00939747716572215,0.0077232726,0,0,0.229459051687482,0
1808,2.3205102354881,0,0.024856862,0.010071225,0,0,0,0,0,104.95199,0,4268.6094,29.1852411681443,379.747501807821,0,0,0,0,0,0,2.9298066e-6,0,0,2.0430798e-4,0,0,0.162119299205716,7.70608855041335,65.1658052825124,4.06862094871721,16.7579326920317,-0.0133879542939337,0,1381.27123321013,0.185759857157093,0,0.0091146381517772709,0.0077232726,0,0,0.233680437353268,0
1809,2.27636831354575,0,0.024856862,0.010071225,0,0,0,0,0,104.979,0,4270.0292,29.128658126909,372.559705115021,0,0,0,0,0,0,2.9666566e-6,0,0,2.084616e-4,0,0,0.165182099695458,7.67078098577557,63.8008490789489,3.93831586625454,16.4674325943874,-0.0136267390011783,0,1358.72375516509,-3.36568813418635,0,0.00912134223221935,0.0077232726,0,0,0.237979484356918,0
1810,2.28923615142174,0,0.024856862,0.010071225,0,0,0,0,0,104.93988,0,4267.9729,29.4245324188519,374.440691090399,0,0,0,0,0,0,3.0012296e-6,0,0,2.1235282e-4,0,0,0.168302763418547,7.71231845870306,64.0718029078498,3.95966240534683,16.554226934107,-0.013865523708423,0,1367.10019991914,-2.3138300284354,0,0.00971256814563034,0.0077232726,0,0,0.242357621443371,0
1811,2.26259756561223,0,0.024856862,0.010071225,0,0,0,0,0,104.96903,0,4269.505,29.4057875581968,368.980523642696,0,0,0,0,0,0,3.0381873e-6,0,0,2.1651886e-4,0,0,0.171482383542423,7.62949709419332,62.9345972566295,3.91688509722653,16.2187775173101,-0.0141043084156677,0,1356.68403685521,-0.712301621430286,0,0.0102774592778647,0.0077232726,0,0,0.246816303642355,0
1812,2.23880455781844,0,0.024856862,0.010071225,0,0,0,0,0,104.99029,0,4270.6225,29.4202984968499,364.287499600133,0,0,0,0,0,0,3.0749001e-6,0,0,2.2065669e-4,0,0,0.174722073886935,7.56502561629589,61.9691613845507,3.8741163807546,15.9606327504361,-0.0143430931229124,0,1347.54623863822,-0.118562996879339,0,0.0106197611806389,0.0077232726,0,0,0.251357012751957,0
1813,2.24333811716675,0,0.024856862,0.010071225,0,0,0,0,0,104.97005,0,4269.5589,29.7784760297943,365.617171576911,0,0,0,0,0,0,3.110098e-6,0,0,2.2461994e-4,0,0,0.178022969314509,7.63015709667988,62.254500129805,3.84224385993346,16.097845577387,-0.014581877830157,0,1353.01990036355,0.0834154058417959,0,0.0106719953900227,0.0077232726,0,0,0.255981257831078,0
1814,2.30356068726423,0,0.024856862,0.010071225,0,0,0,0,0,104.93884,0,4267.9182,30.5478518581367,377.684553875725,0,0,0,0,0,0,3.1448486e-6,0,0,2.2853159e-4,0,0,0.18138622612769,7.84982735574816,64.6170058509083,3.94505243745451,16.7543477849941,-0.0148206625374017,0,1401.54950439142,0.151377417832483,0,0.0109058292140944,0.0077232726,0,0,0.260690575700959,0
